255;228;170;245;land;false;hills;1
256;202;153;164;land;false;forest;1
257;254;219;216;land;false;plains;5
258;145;146;237;land;false;desert;6
259;142;235;154;land;false;desert;5
260;17;237;253;land;false;desert;5
261;196;237;150;land;false;mountain;6
262;138;199;187;land;false;jungle;3
263;216;238;115;land;false;plains;2
264;47;224;230;land;true;desert;5
265;216;62;244;land;false;forest;5
266;115;169;231;land;false;desert;1
267;245;32;241;land;false;forest;5
268;117;254;240;land;false;desert;1
269;156;121;233;land;false;mountain;2
270;158;240;145;land;false;forest;1
271;220;228;132;land;false;hills;6
272;178;103;222;land;false;desert;5
273;228;135;170;land;false;jungle;3
274;131;226;215;land;false;forest;1
275;189;133;187;land;false;plains;1
276;189;148;166;land;false;desert;7
277;164;192;192;land;true;mountain;1
278;197;231;220;land;true;mountain;2
279;232;170;231;land;true;desert;7
280;238;164;208;land;false;plains;1
281;184;101;248;land;true;plains;6
282;214;194;252;land;false;desert;5
283;155;201;244;land;true;plains;1
284;228;202;101;land;true;mountain;5
285;185;124;218;land;false;desert;6
286;179;250;233;land;false;desert;5
287;150;184;191;land;true;mountain;7
288;157;232;180;land;true;hills;3
289;172;228;179;land;false;jungle;3
290;233;112;191;land;false;hills;5
291;212;68;224;land;false;desert;6
292;243;252;151;land;false;forest;1
293;246;89;238;land;false;desert;7
294;170;128;235;land;false;desert;5
295;231;228;172;land;false;forest;1
296;53;239;234;land;false;desert;1
297;133;180;196;land;false;plains;3
298;249;84;177;land;false;forest;6
299;207;226;110;land;false;plains;1
300;110;217;192;land;false;desert;5
301;246;241;229;land;false;hills;3
302;90;217;228;land;false;forest;1
303;241;168;199;land;false;plains;1
304;225;140;201;land;false;desert;6
305;157;124;240;land;false;forest;2
306;250;209;142;land;true;forest;1
307;191;240;103;land;false;forest;1
308;224;217;68;land;false;mountain;5
309;209;186;208;land;true;desert;2
310;126;224;220;land;false;desert;5
311;247;85;196;land;true;jungle;3
312;93;224;204;land;false;desert;6
313;193;228;212;land;false;hills;3
314;232;232;74;land;false;desert;1
315;184;122;201;land;true;plains;1
316;250;132;221;land;false;forest;5
317;208;139;181;land;true;forest;5
318;183;212;151;land;true;plains;1
319;163;227;114;land;false;forest;1
320;43;216;245;land;false;plains;1
321;144;211;210;land;false;jungle;3
322;81;210;251;land;false;mountain;1
323;89;220;219;land;false;hills;5
324;215;154;243;land;false;forest;5
325;149;180;211;land;false;plains;1
326;124;212;181;land;false;plains;5
327;251;65;230;land;false;forest;5
328;238;242;182;land;false;plains;1
329;217;210;94;land;false;jungle;3
330;240;236;192;land;false;plains;1
331;197;191;120;land;false;plains;1
332;231;206;145;land;false;desert;5
333;221;201;212;land;false;plains;1
334;103;214;248;land;false;jungle;5
335;204;193;209;land;true;desert;5
336;176;118;233;land;false;desert;7
337;191;136;233;land;false;plains;1
338;203;185;143;land;false;forest;1
339;183;225;169;land;false;desert;7
340;211;247;232;land;false;plains;6
341;109;241;186;land;false;desert;5
342;202;159;238;land;false;plains;1
343;180;185;182;land;false;desert;5
344;248;76;208;land;false;jungle;3
345;245;201;218;land;false;mountain;5
346;92;178;248;land;false;forest;1
347;190;223;159;land;false;jungle;3
348;52;5;26;sea;false;ocean;0
349;229;226;133;land;false;mountain;5
350;194;90;238;land;false;desert;7
351;26;7;54;sea;true;ocean;0
352;234;22;254;land;false;plains;2
353;65;250;192;land;false;jungle;3
354;175;167;245;land;false;desert;1
355;93;239;190;land;false;forest;5
356;179;144;245;land;false;hills;5
357;180;240;227;land;false;hills;1
358;229;253;71;land;false;jungle;5
359;46;245;241;land;false;plains;1
360;179;104;234;land;true;urban;7
361;224;142;172;land;false;marsh;6
362;252;44;245;land;false;jungle;3
363;197;190;158;land;true;plains;1
364;228;98;224;land;true;plains;6
365;202;203;209;land;false;jungle;5
366;183;225;209;land;false;plains;6
367;201;170;162;land;false;jungle;3
368;197;97;211;land;false;desert;5
369;228;180;96;land;false;jungle;5
370;204;231;248;land;false;marsh;1
371;237;167;171;land;false;hills;5
372;193;236;114;land;false;plains;2
373;223;160;161;land;false;desert;6
374;213;131;206;land;false;plains;1
375;141;155;252;land;false;desert;6
376;154;231;220;land;false;forest;1
377;227;59;229;land;false;forest;6
378;177;240;246;land;false;desert;1
379;233;170;216;land;true;mountain;2
380;231;198;150;land;false;plains;5
381;237;239;44;land;true;hills;2
382;69;217;241;land;true;mountain;1
383;212;148;187;land;false;forest;5
384;235;184;141;land;false;mountain;1
385;227;253;66;land;true;plains;2
386;200;189;160;land;false;desert;5
387;160;184;162;land;false;forest;2
388;175;238;236;land;true;mountain;1
389;253;153;230;land;true;hills;1
390;224;175;168;land;false;forest;3
391;253;121;201;land;false;desert;5
392;237;115;198;land;false;forest;5
393;134;215;164;land;true;forest;3
394;216;247;224;land;false;desert;6
395;240;240;226;land;false;desert;5
396;236;209;98;land;false;forest;1
397;202;171;226;land;false;desert;5
398;252;132;245;land;false;marsh;6
399;113;220;237;land;false;desert;7
400;157;153;239;land;true;desert;5
401;250;205;129;land;true;forest;1
402;202;107;240;land;false;desert;7
403;80;182;250;land;false;plains;1
404;185;176;239;land;false;desert;1
405;188;237;93;land;false;forest;1
406;139;223;165;land;false;desert;6
407;254;233;43;land;false;desert;1
408;179;238;98;land;false;forest;2
409;209;85;235;land;false;plains;5
410;61;241;216;land;true;plains;6
411;150;213;173;land;false;plains;1
412;167;198;150;land;false;desert;7
413;242;246;153;land;true;mountain;1
414;250;242;154;land;false;marsh;6
415;111;178;238;land;false;plains;5
416;208;249;221;land;false;desert;5
417;191;176;194;land;false;forest;2
418;41;245;219;land;false;mountain;6
419;236;231;252;land;false;forest;2
420;171;114;254;land;false;desert;6
421;184;225;212;land;false;plains;1
422;62;218;245;land;false;desert;5
423;246;122;176;land;false;forest;2
424;175;171;211;land;false;jungle;3
425;124;215;188;land;false;desert;5
426;230;192;186;land;false;desert;5
427;243;206;250;land;false;forest;1
428;247;110;209;land;false;forest;3
429;155;249;124;land;false;plains;1
430;243;245;41;land;false;mountain;1
431;156;203;196;land;false;forest;1
432;230;94;234;land;false;desert;6
433;145;120;238;land;false;forest;1
434;239;253;40;land;false;mountain;5
435;215;184;248;land;false;forest;1
436;168;254;133;land;false;plains;2
437;232;245;250;land;false;forest;2
438;55;218;240;land;false;plains;1
439;253;88;178;land;false;plains;2
440;230;164;147;land;false;forest;3
441;196;174;201;land;false;marsh;1
442;253;69;251;land;false;plains;2
443;250;37;243;land;false;forest;1
444;26;29;11;sea;false;ocean;0
445;209;211;228;land;false;forest;5
446;54;219;235;land;false;plains;7
447;239;82;218;land;false;forest;2
448;87;249;222;land;false;plains;1
449;246;26;241;land;false;desert;6
450;158;229;210;land;false;jungle;5
451;96;249;169;land;false;mountain;5
452;237;236;104;land;false;desert;5
453;185;195;153;land;false;plains;1
454;159;240;157;land;false;plains;1
455;231;114;157;land;false;jungle;3
456;165;113;253;land;true;mountain;6
457;150;239;244;land;false;jungle;3
458;240;194;240;land;false;forest;3
459;116;223;165;land;false;jungle;5
460;228;172;113;land;true;forest;2
461;96;200;242;land;false;plains;5
462;249;246;36;land;false;desert;5
463;230;155;208;land;false;jungle;5
464;72;177;252;land;false;desert;7
465;246;149;187;land;false;forest;3
466;229;69;224;land;false;jungle;3
467;129;212;202;land;false;mountain;5
468;11;24;59;sea;false;ocean;0
469;240;134;155;land;true;mountain;2
470;251;107;157;land;false;forest;2
471;252;248;68;land;false;plains;1
472;205;151;240;land;false;desert;7
473;56;242;252;land;false;jungle;3
474;247;254;179;land;false;plains;1
475;245;218;226;land;true;mountain;7
476;202;233;127;land;false;marsh;1
477;247;240;28;land;false;desert;6
478;221;172;185;land;false;forest;3
479;251;156;134;land;false;forest;1
480;252;129;148;land;false;urban;1
481;239;205;243;land;true;mountain;6
482;124;228;153;land;false;plains;2
483;159;235;164;land;false;marsh;1
484;72;217;231;land;false;forest;5
485;208;113;208;land;false;desert;7
486;211;219;201;land;false;mountain;2
487;182;228;113;land;false;forest;5
488;156;245;192;land;false;forest;1
489;193;250;124;land;false;jungle;3
490;139;207;213;land;false;mountain;6
491;220;234;225;land;false;desert;5
492;221;184;161;land;false;forest;6
493;245;243;140;land;true;plains;5
494;229;98;193;land;false;plains;5
495;214;238;54;land;false;desert;7
496;207;119;178;land;false;forest;2
497;114;171;236;land;false;plains;5
498;157;121;251;land;false;forest;6
499;239;220;109;land;true;plains;2
500;161;227;203;land;false;desert;5
501;93;248;212;land;true;plains;2
502;79;232;190;land;false;forest;1
503;182;207;151;land;false;desert;1
504;205;209;105;land;false;forest;1
505;175;252;251;land;false;desert;6
506;210;155;204;land;false;plains;3
507;248;140;212;land;false;marsh;6
508;247;251;63;land;false;desert;7
509;170;194;181;land;false;plains;1
510;169;244;248;land;false;forest;3
511;196;126;222;land;false;jungle;5
512;197;252;110;land;false;jungle;3
513;198;251;203;land;false;jungle;3
514;211;144;215;land;true;jungle;3
515;101;220;246;land;false;plains;1
516;144;229;230;land;false;forest;5
517;222;243;40;land;false;plains;5
518;250;203;115;land;false;plains;2
519;212;232;135;land;false;desert;1
520;215;210;115;land;true;plains;1
521;225;202;126;land;true;forest;2
522;218;157;130;land;false;desert;6
523;135;163;214;land;false;plains;1
524;202;219;180;land;false;plains;3
525;237;198;148;land;false;plains;1
526;212;227;221;land;false;desert;5
527;195;179;198;land;false;marsh;6
528;240;141;254;land;false;desert;5
529;204;252;141;land;false;mountain;5
530;123;205;191;land;false;desert;5
531;90;210;252;land;false;forest;1
532;239;167;150;land;false;urban;5
533;248;170;86;land;false;desert;1
534;171;228;107;land;false;plains;1
535;222;251;244;land;false;mountain;3
536;86;190;248;land;false;forest;1
537;76;253;179;land;false;desert;5
538;135;234;174;land;true;plains;2
539;102;242;218;land;true;plains;6
540;203;225;76;land;false;forest;1
541;144;252;215;land;false;desert;7
542;193;250;171;land;true;mountain;1
543;84;231;246;land;false;forest;1
544;179;161;223;land;false;mountain;5
545;218;100;248;land;false;plains;1
546;141;237;220;land;false;mountain;1
547;209;146;181;land;false;plains;1
548;190;100;235;land;false;plains;2
549;227;177;241;land;false;desert;6
550;171;180;176;land;false;plains;1
551;249;222;126;land;true;plains;1
552;59;208;246;land;false;jungle;3
553;196;196;246;land;false;forest;1
554;64;219;241;land;false;jungle;5
555;92;252;162;land;false;jungle;5
556;109;247;199;land;false;plains;1
557;153;207;166;land;false;desert;6
558;237;218;168;land;false;desert;5
559;240;182;193;land;false;desert;6
560;125;228;194;land;false;forest;1
561;148;183;226;land;false;plains;2
562;248;231;130;land;false;plains;1
563;139;206;191;land;false;forest;6
564;212;233;207;land;false;mountain;6
565;149;169;222;land;false;hills;1
566;144;238;200;land;false;forest;5
567;75;238;234;land;true;mountain;3
568;236;171;182;land;false;marsh;6
569;219;113;221;land;false;plains;6
570;58;244;213;land;false;plains;5
571;215;237;106;land;true;plains;1
572;126;233;196;land;false;jungle;3
573;240;179;138;land;false;mountain;1
574;105;177;229;land;false;mountain;6
575;250;152;238;land;false;desert;7
576;100;250;160;land;false;desert;5
577;237;169;169;land;false;hills;1
578;196;230;240;land;false;plains;5
579;142;195;220;land;true;forest;2
580;187;128;251;land;false;mountain;3
581;216;235;184;land;false;plains;5
582;219;171;141;land;false;mountain;5
583;247;173;88;land;false;plains;1
584;100;207;239;land;false;jungle;5
585;241;37;252;land;false;plains;1
586;78;212;219;land;false;mountain;7
587;227;241;240;land;false;forest;5
588;118;235;186;land;false;forest;2
589;233;121;168;land;false;forest;3
590;126;195;189;land;true;mountain;2
591;195;251;224;land;false;desert;6
592;215;130;223;land;false;plains;1
593;206;154;203;land;false;forest;1
594;138;248;216;land;false;forest;5
595;159;217;238;land;false;forest;1
596;194;143;238;land;false;forest;1
597;248;210;110;land;false;forest;5
598;114;233;184;land;false;mountain;1
599;185;238;128;land;false;jungle;3
600;181;208;228;land;false;desert;6
601;91;187;253;land;false;plains;2
602;210;76;227;land;true;plains;2
603;202;226;187;land;false;plains;6
604;221;252;167;land;false;plains;2
605;246;147;158;land;false;forest;5
606;198;241;234;land;false;hills;2
607;137;144;226;land;true;urban;5
608;137;218;211;land;false;forest;1
609;36;254;236;land;true;forest;1
610;39;29;17;sea;false;ocean;0
611;191;196;139;land;false;plains;1
612;198;249;195;land;false;forest;3
613;236;223;51;land;false;forest;1
614;215;54;235;land;false;forest;5
615;131;239;206;land;false;plains;1
616;254;191;147;land;false;plains;1
617;158;218;157;land;false;plains;1
618;144;238;121;land;false;plains;5
619;183;191;174;land;false;plains;5
620;253;42;216;land;false;plains;1
621;216;218;82;land;false;urban;1
622;179;180;174;land;false;forest;1
623;248;83;239;land;false;desert;5
624;98;166;240;land;false;marsh;6
625;244;55;243;land;false;jungle;5
626;153;209;245;land;false;mountain;5
627;111;213;249;land;false;desert;1
628;145;170;236;land;false;desert;7
629;210;193;121;land;false;desert;6
630;222;224;114;land;false;forest;1
631;172;253;234;land;false;desert;6
632;225;232;162;land;true;plains;1
633;173;235;245;land;false;desert;1
634;227;190;145;land;false;desert;6
635;197;141;242;land;false;forest;5
636;253;226;203;land;false;plains;1
637;70;214;229;land;false;mountain;6
638;133;249;209;land;false;hills;1
639;249;229;245;land;false;forest;1
640;183;248;183;land;true;jungle;5
641;196;219;225;land;false;plains;2
642;244;145;153;land;true;desert;3
643;211;184;124;land;false;desert;5
644;250;138;252;land;false;hills;1
645;253;248;96;land;false;plains;6
646;161;236;148;land;false;desert;6
647;206;81;232;land;false;plains;6
648;206;253;248;land;false;forest;1
649;246;216;253;land;false;desert;6
650;192;170;177;land;false;desert;1
651;179;206;147;land;false;desert;7
652;250;20;241;land;false;desert;5
653;112;232;168;land;false;forest;6
654;244;185;251;land;false;plains;5
655;139;242;143;land;false;plains;5
656;254;178;144;land;false;forest;1
657;209;206;99;land;false;desert;5
658;222;185;128;land;false;desert;5
659;153;162;216;land;false;mountain;5
660;243;236;127;land;false;desert;6
661;237;232;221;land;false;forest;1
662;150;219;220;land;false;desert;6
663;111;218;194;land;false;plains;1
664;172;169;194;land;false;forest;2
665;198;247;188;land;false;jungle;5
666;169;218;190;land;false;desert;1
667;237;225;78;land;false;jungle;3
668;191;209;231;land;false;desert;7
669;238;139;195;land;true;forest;5
670;138;224;171;land;false;plains;1
671;237;180;110;land;false;jungle;3
672;155;130;224;land;true;desert;5
673;151;191;248;land;false;marsh;6
674;230;232;135;land;false;marsh;6
675;251;185;139;land;true;plains;2
676;115;251;221;land;false;plains;1
677;184;251;119;land;true;desert;7
678;157;254;176;land;false;plains;1
679;142;231;136;land;true;plains;1
680;242;77;217;land;false;forest;1
681;229;218;196;land;false;plains;1
682;219;210;200;land;false;desert;5
683;241;122;164;land;true;plains;1
684;240;158;196;land;false;forest;1
685;231;155;196;land;false;forest;5
686;135;194;236;land;false;forest;2
687;134;216;188;land;false;forest;6
688;242;66;254;land;false;desert;6
689;50;201;251;land;true;plains;2
690;201;176;166;land;false;forest;6
691;130;224;221;land;true;forest;1
692;224;243;69;land;false;forest;1
693;222;79;252;land;false;mountain;6
694;247;43;240;land;false;desert;5
695;51;207;251;land;true;mountain;6
696;253;171;227;land;false;forest;5
697;190;236;168;land;false;plains;2
698;207;197;192;land;false;plains;5
699;196;130;198;land;false;desert;7
700;206;246;231;land;false;jungle;3
701;34;32;31;sea;true;ocean;0
702;21;46;9;sea;true;ocean;0
703;203;179;201;land;false;jungle;5
704;251;142;157;land;false;desert;7
705;229;58;225;land;false;plains;1
706;252;190;176;land;false;jungle;3
707;68;190;254;land;true;mountain;3
708;241;112;162;land;false;desert;7
709;193;231;106;land;false;plains;5
710;0;46;18;sea;true;ocean;0
711;111;184;215;land;true;mountain;1
712;235;165;105;land;false;forest;1
713;166;246;201;land;false;plains;1
714;200;236;228;land;false;plains;6
715;161;212;135;land;true;plains;1
716;167;213;163;land;false;jungle;3
717;244;132;174;land;false;forest;5
718;234;169;151;land;false;desert;6
719;211;130;253;land;true;mountain;2
720;103;208;200;land;false;forest;5
721;198;165;182;land;false;desert;7
722;191;88;246;land;false;desert;7
723;254;240;254;land;false;forest;1
724;238;167;142;land;false;plains;2
725;136;125;247;land;false;desert;3
726;146;217;213;land;true;plains;6
727;205;75;250;land;true;forest;1
728;180;241;124;land;true;forest;1
729;248;177;134;land;false;forest;6
730;176;237;209;land;true;jungle;3
731;209;233;124;land;true;plains;1
732;246;130;150;land;true;jungle;3
733;135;193;182;land;false;plains;5
734;239;77;209;land;false;forest;5
735;101;173;231;land;false;desert;1
736;192;126;231;land;false;forest;1
737;49;246;236;land;true;desert;7
738;246;60;241;land;true;plains;1
739;207;225;89;land;false;desert;5
740;178;189;228;land;false;forest;1
741;193;222;122;land;false;desert;6
742;68;196;243;land;false;jungle;5
743;216;131;199;land;false;desert;5
744;230;208;225;land;false;desert;5
745;223;164;174;land;false;forest;5
746;207;160;181;land;false;plains;1
747;228;211;153;land;false;desert;5
748;183;182;157;land;false;plains;6
749;137;209;233;land;true;plains;2
750;225;241;158;land;true;mountain;3
751;165;236;236;land;false;mountain;1
752;250;106;222;land;false;desert;7
753;192;141;184;land;false;plains;1
754;204;202;229;land;false;desert;6
755;231;230;176;land;false;desert;5
756;156;213;178;land;true;plains;6
757;95;197;246;land;false;marsh;6
758;227;174;252;land;false;forest;1
759;8;17;65;sea;false;ocean;0
760;168;229;203;land;false;forest;1
761;162;221;254;land;false;desert;6
762;203;148;203;land;false;desert;7
763;234;249;132;land;false;jungle;3
764;198;187;158;land;false;marsh;1
765;216;237;147;land;false;forest;5
766;186;234;206;land;false;plains;1
767;153;214;167;land;true;forest;5
768;196;119;217;land;false;forest;2
769;193;224;242;land;false;jungle;3
770;189;77;246;land;true;desert;3
771;128;164;214;land;false;mountain;1
772;177;215;173;land;false;forest;1
773;247;191;74;land;false;desert;5
774;117;233;249;land;true;hills;5
775;197;131;185;land;false;jungle;5
776;228;214;93;land;false;jungle;3
777;197;117;243;land;true;desert;3
778;66;220;234;land;true;forest;2
779;210;53;251;land;false;plains;1
780;111;240;183;land;false;desert;6
781;195;240;75;land;false;desert;5
782;241;221;132;land;false;forest;1
783;227;148;136;land;false;mountain;1
784;241;75;212;land;true;forest;1
785;203;196;117;land;false;jungle;3
786;7;13;18;sea;true;ocean;0
787;197;134;200;land;false;forest;1
788;205;241;206;land;false;jungle;3
789;231;113;177;land;false;mountain;1
790;243;25;236;land;false;desert;5
791;216;239;195;land;false;forest;5
792;200;216;242;land;true;forest;1
793;79;239;234;land;false;mountain;5
794;239;161;251;land;false;jungle;5
795;123;204;225;land;false;desert;6
796;240;149;133;land;true;plains;1
797;62;232;217;land;false;plains;1
798;238;253;184;land;true;forest;2
799;206;187;238;land;false;forest;1
800;147;228;247;land;false;desert;5
801;194;129;181;land;false;hills;6
802;201;84;220;land;false;plains;3
803;129;245;241;land;true;plains;1
804;251;251;176;land;false;plains;1
805;148;218;160;land;false;plains;1
806;227;218;244;land;false;desert;6
807;204;249;227;land;false;forest;1
808;252;249;240;land;false;desert;7
809;252;72;201;land;true;plains;2
810;158;250;227;land;true;mountain;2
811;241;40;220;land;false;forest;1
